Date,High
"November 5, 2015",1.53657
"November 6, 2015",1.523693
"November 7, 2015",1.506648
"November 8, 2015",1.504948
"November 9, 2015",1.504948
"November 10, 2015",1.512402
"November 11, 2015",1.510951
"November 12, 2015",1.520797
"November 13, 2015",1.520994
"November 14, 2015",1.521375
"November 15, 2015",1.52345
"November 16, 2015",1.52345
"November 17, 2015",1.519526
"November 18, 2015",1.521607
"November 19, 2015",1.519757
"November 20, 2015",1.531628
"November 21, 2015",1.520207
"November 22, 2015",1.519203
"November 23, 2015",1.519203
"November 24, 2015",1.512402
"November 25, 2015",1.505571
"November 26, 2015",1.510802
"November 27, 2015",1.512104
"November 28, 2015",1.504212
"November 29, 2015",1.503748
"November 30, 2015",1.503748
"December 1, 2015",1.504902
"December 2, 2015",1.506932
"December 3, 2015",1.493607
"December 4, 2015",1.510118
"December 5, 2015",1.510574
"December 6, 2015",1.511156
"December 7, 2015",1.511156
"December 8, 2015",1.507613
"December 9, 2015",1.500499
"December 10, 2015",1.51699
"December 11, 2015",1.51676
"December 12, 2015",1.521375
"December 13, 2015",1.521757
"December 14, 2015",1.521757
"December 15, 2015",1.513317
"December 16, 2015",1.504698
"December 17, 2015",1.501389
"December 18, 2015",1.487431
"December 19, 2015",1.490802
"December 20, 2015",1.489225
"December 21, 2015",1.489225
"December 22, 2015",1.488982
"December 23, 2015",1.481043
"December 24, 2015",1.486768
"December 25, 2015",1.494322
"December 26, 2015",1.491157
"December 27, 2015",1.491647
"December 28, 2015",1.491647
"December 29, 2015",1.488317
"December 30, 2015",1.480166
"December 31, 2015",1.483459
"January 1, 2016",1.473839
"January 2, 2016",1.474448
"January 3, 2016",1.474448
"January 4, 2016",1.474448
"January 5, 2016",1.468321
"January 6, 2016",1.466706
"January 7, 2016",1.462202
"January 8, 2016",1.457513
"January 9, 2016",1.451379
"January 10, 2016",1.452064
"January 11, 2016",1.452064
"January 12, 2016",1.454757
"January 13, 2016",1.439201
"January 14, 2016",1.446299
"January 15, 2016",1.439885
"January 16, 2016",1.429797
"January 17, 2016",1.425588
"January 18, 2016",1.425588
"January 19, 2016",1.427144
"January 20, 2016",1.416631
"January 21, 2016",1.416631
"January 22, 2016",1.41844
"January 23, 2016",1.430615
"January 24, 2016",1.426544
"January 25, 2016",1.426544
"January 26, 2016",1.424806
"January 27, 2016",1.433897
"January 28, 2016",1.427348
"January 29, 2016",1.43575
"January 30, 2016",1.417635
"January 31, 2016",1.424501
"February 1, 2016",1.424501
"February 2, 2016",1.436101
"February 3, 2016",1.439346
"February 4, 2016",1.457853
"February 5, 2016",1.457938
"February 6, 2016",1.446288
"February 7, 2016",1.450148
"February 8, 2016",1.450148
"February 9, 2016",1.441203
"February 10, 2016",1.450747
"February 11, 2016",1.447387
"February 12, 2016",1.4454
"February 13, 2016",1.446132
"February 14, 2016",1.450705
"February 15, 2016",1.450705
"February 16, 2016",1.444252
"February 17, 2016",1.429184
"February 18, 2016",1.431844
"February 19, 2016",1.432203
"February 20, 2016",1.433692
"February 21, 2016",1.440652
"February 22, 2016",1.440652
"February 23, 2016",1.414627
"February 24, 2016",1.405383
"February 25, 2016",1.394797
"February 26, 2016",1.3947
"February 27, 2016",1.386578
"February 28, 2016",1.387203
"February 29, 2016",1.387203
"March 1, 2016",1.392157
"March 2, 2016",1.393922
"March 3, 2016",1.405057
"March 4, 2016",1.41616
"March 5, 2016",1.423589
"March 6, 2016",1.423396
"March 7, 2016",1.423396
"March 8, 2016",1.423548
"March 9, 2016",1.420697
"March 10, 2016",1.422677
"March 11, 2016",1.430001
"March 12, 2016",1.44321
"March 13, 2016",1.438445
"March 14, 2016",1.438445
"March 15, 2016",1.432049
"March 16, 2016",1.415028
"March 17, 2016",1.409245
"March 18, 2016",1.448551
"March 19, 2016",1.448121
"March 20, 2016",1.448153
"March 21, 2016",1.448153
"March 22, 2016",1.437401
"March 23, 2016",1.421
"March 24, 2016",1.409245
"March 25, 2016",1.414827
"March 26, 2016",1.412659
"March 27, 2016",1.415458
"March 28, 2016",1.415458
"March 29, 2016",1.4237
"March 30, 2016",1.436678
"March 31, 2016",1.438849
"April 1, 2016",1.439263
"April 2, 2016",1.422273
"April 3, 2016",1.4229
"April 4, 2016",1.422647
"April 5, 2016",1.428571
"April 6, 2016",1.414827
"April 7, 2016",1.413428
"April 8, 2016",1.405877
"April 9, 2016",1.411632
"April 10, 2016",1.412659
"April 11, 2016",1.412659
"April 12, 2016",1.423356
"April 13, 2016",1.425344
"April 14, 2016",1.420596
"April 15, 2016",1.41623
"April 16, 2016",1.421201
"April 17, 2016",1.420202
"April 18, 2016",1.420202
"April 19, 2016",1.4285
"April 20, 2016",1.439367
"April 21, 2016",1.437815
"April 22, 2016",1.433045
"April 23, 2016",1.439678
"April 24, 2016",1.4406
"April 25, 2016",1.4406
"April 26, 2016",1.449748
"April 27, 2016",1.458396
"April 28, 2016",1.455699
"April 29, 2016",1.461646
"April 30, 2016",1.459801
"May 1, 2016",1.46155
"May 2, 2016",1.46155
"May 3, 2016",1.467998
"May 4, 2016",1.456876
"May 5, 2016",1.449485
"May 6, 2016",1.447597
"May 7, 2016",1.443501
"May 8, 2016",1.442991
"May 9, 2016",1.442991
"May 10, 2016",1.439253
"May 11, 2016",1.443408
"May 12, 2016",1.446236
"May 13, 2016",1.444356
"May 14, 2016",1.436905
"May 15, 2016",1.435925
"May 16, 2016",1.435925
"May 17, 2016",1.439802
"May 18, 2016",1.446602
"May 19, 2016",1.462887
"May 20, 2016",1.463143
"May 21, 2016",1.45218
"May 22, 2016",1.450032
"May 23, 2016",1.456452
"May 24, 2016",1.448845
"May 25, 2016",1.461732
"May 26, 2016",1.470415
"May 27, 2016",1.465438
"May 28, 2016",1.462758
"May 29, 2016",1.461913
"May 30, 2016",1.462544
"May 31, 2016",1.463486
"June 1, 2016",1.449433
"June 2, 2016",1.441774
"June 3, 2016",1.443428
"June 4, 2016",1.452992
"June 5, 2016",1.451547
"June 6, 2016",1.451547
"June 7, 2016",1.444836
"June 8, 2016",1.454948
"June 9, 2016",1.451337
"June 10, 2016",1.446341
"June 11, 2016",1.426544
"June 12, 2016",1.426198
"June 13, 2016",1.426198
"June 14, 2016",1.420959
"June 15, 2016",1.41226
"June 16, 2016",1.415719
"June 17, 2016",1.420596
"June 18, 2016",1.433384
"June 19, 2016",1.435802
"June 20, 2016",1.43575
"June 21, 2016",1.466544
"June 22, 2016",1.467233
"June 23, 2016",1.464686
"June 24, 2016",1.482701
"June 25, 2016",1.37193
"June 26, 2016",1.368045
"June 27, 2016",1.368045
"June 28, 2016",1.317592
"June 29, 2016",1.332765
"June 30, 2016",1.343616
"July 1, 2016",1.32318
"July 2, 2016",1.32633
"July 3, 2016",1.326357
"July 4, 2016",1.326357
"July 5, 2016",1.329416
"July 6, 2016",1.304351
"July 7, 2016",1.291381
"July 8, 2016",1.289898
"July 9, 2016",1.294373
"July 10, 2016",1.29475
"July 11, 2016",1.29475
"July 12, 2016",1.297597
"July 13, 2016",1.32611
"July 14, 2016",1.31572
"July 15, 2016",1.33053
"July 16, 2016",1.319131
"July 17, 2016",1.319044
"July 18, 2016",1.319044
"July 19, 2016",1.326357
"July 20, 2016",1.310298
"July 21, 2016",1.316716
"July 22, 2016",1.319192
"July 23, 2016",1.311003
"July 24, 2016",1.311329
"July 25, 2016",1.311329
"July 26, 2016",1.314147
"July 27, 2016",1.315037
"July 28, 2016",1.313396
"July 29, 2016",1.315703
"July 30, 2016",1.322655
"July 31, 2016",1.322953
"August 1, 2016",1.322953
"August 2, 2016",1.319583
"August 3, 2016",1.333814
"August 4, 2016",1.332436
"August 5, 2016",1.310839
"August 6, 2016",1.308678
"August 7, 2016",1.307096
"August 8, 2016",1.307096
"August 9, 2016",1.303025
"August 10, 2016",1.300103
"August 11, 2016",1.300483
"August 12, 2016",1.295295
"August 13, 2016",1.291047
"August 14, 2016",1.291873
"August 15, 2016",1.291873
"August 16, 2016",1.28817
"August 17, 2016",1.303781
"August 18, 2016",1.300898
"August 19, 2016",1.31406
"August 20, 2016",1.30736
"August 21, 2016",1.307677
"August 22, 2016",1.307002
"August 23, 2016",1.31337
"August 24, 2016",1.319557
"August 25, 2016",1.31765
"August 26, 2016",1.317436
"August 27, 2016",1.315097
"August 28, 2016",1.313301
"August 29, 2016",1.313845
"August 30, 2016",1.310616
"August 31, 2016",1.308216
"September 1, 2016",1.31337
"September 2, 2016",1.329699
"September 3, 2016",1.329655
"September 4, 2016",1.329442
"September 5, 2016",1.329398
"September 6, 2016",1.331026
"September 7, 2016",1.343544
"September 8, 2016",1.3328
"September 9, 2016",1.330672
"September 10, 2016",1.325908
"September 11, 2016",1.3267
"September 12, 2016",1.331203
"September 13, 2016",1.318131
"September 14, 2016",1.320481
"September 15, 2016",1.322751
"September 16, 2016",1.322401
"September 17, 2016",1.302592
"September 18, 2016",1.300001
"September 19, 2016",1.3005
"September 20, 2016",1.302932
"September 21, 2016",1.297353
"September 22, 2016",1.299545
"September 23, 2016",1.309415
"September 24, 2016",1.29584
"September 25, 2016",1.296899
"September 26, 2016",1.296899
"September 27, 2016",1.296344
"September 28, 2016",1.301914
"September 29, 2016",1.300728
"September 30, 2016",1.296176
"October 1, 2016",1.297859
"October 2, 2016",1.297901
"October 3, 2016",1.296294
"October 4, 2016",1.284192
"October 5, 2016",1.272678
"October 6, 2016",1.27486
"October 7, 2016",1.264542
"October 8, 2016",1.243936
"October 9, 2016",1.243495
"October 10, 2016",1.235788
"October 11, 2016",1.211534
"October 12, 2016",1.223541
"October 13, 2016",1.22549
"October 14, 2016",1.221299
"October 15, 2016",1.218851
"October 16, 2016",1.218999
"October 17, 2016",1.219401
"October 18, 2016",1.229559
"October 19, 2016",1.227295
"October 20, 2016",1.226392
"October 21, 2016",1.223391
"October 22, 2016",1.224597
"October 23, 2016",1.224597
"October 24, 2016",1.220398
"October 25, 2016",1.219512
"October 26, 2016",1.222793
"October 27, 2016",1.217137
"October 28, 2016",1.215658
"October 29, 2016",1.219096
"October 30, 2016",1.2192
"October 31, 2016",1.220703
"November 1, 2016",1.222793
"November 2, 2016",1.231967
"November 3, 2016",1.245245
"November 4, 2016",1.252348
"November 5, 2016",1.251831
"November 6, 2016",1.251799
"November 7, 2016",1.239926
"November 8, 2016",1.237011
"November 9, 2016",1.246417
"November 10, 2016",1.251564
"November 11, 2016",1.259763
"November 12, 2016",1.260152
"November 13, 2016",1.260152
"November 14, 2016",1.246572
"November 15, 2016",1.242545
"November 16, 2016",1.244787
"November 17, 2016",1.245175
"November 18, 2016",1.232742
"November 19, 2016",1.234446
"November 20, 2016",1.234499
"November 21, 2016",1.246362
"November 22, 2016",1.243163
"November 23, 2016",1.243626
"November 24, 2016",1.24502
"November 25, 2016",1.245601
"November 26, 2016",1.247653
"November 27, 2016",1.2477
"November 28, 2016",1.240849
"November 29, 2016",1.249531
"November 30, 2016",1.248751
"December 1, 2016",1.25897
"December 2, 2016",1.268231
"December 3, 2016",1.27331
"December 4, 2016",1.273301
"December 5, 2016",1.27081
"December 6, 2016",1.271375
"December 7, 2016",1.260923
"December 8, 2016",1.256755
"December 9, 2016",1.257703
"December 10, 2016",1.257743
"December 11, 2016",1.257498
"December 12, 2016",1.267042
"December 13, 2016",1.268553
"December 14, 2016",1.271456
"December 15, 2016",1.23839
"December 16, 2016",1.247194
"December 17, 2016",1.249001
"December 18, 2016",1.249001
"December 19, 2016",1.242236
"December 20, 2016",1.235025
"December 21, 2016",1.23533
"December 22, 2016",1.229559
"December 23, 2016",1.22519
"December 24, 2016",1.2278
"December 25, 2016",1.2278
"December 26, 2016",1.228501
"December 27, 2016",1.226001
"December 28, 2016",1.222195
"December 29, 2016",1.223459
"December 30, 2016",1.234111
"December 31, 2016",1.233905
"January 1, 2017",1.233905
"January 2, 2017",1.22971
"January 3, 2017",1.22549
"January 4, 2017",1.230012
"January 5, 2017",1.241157
"January 6, 2017",1.230466
"January 7, 2017",1.228396
"January 8, 2017",1.228796
"January 9, 2017",1.216397
"January 10, 2017",1.216841
"January 11, 2017",1.213592
"January 12, 2017",1.221001
"January 13, 2017",1.220532
"January 14, 2017",1.219698
"January 15, 2017",1.217597
"January 16, 2017",1.205298
"January 17, 2017",1.238835
"January 18, 2017",1.231793
"January 19, 2017",1.231512
"January 20, 2017",1.233289
"January 21, 2017",1.236499
"January 22, 2017",1.236499
"January 23, 2017",1.248642
"January 24, 2017",1.253007
"January 25, 2017",1.262435
"January 26, 2017",1.257846
"January 27, 2017",1.25307
"January 28, 2017",1.255249
"January 29, 2017",1.255249
"January 30, 2017",1.248268
"January 31, 2017",1.257767
"February 1, 2017",1.263775
"February 2, 2017",1.253526
"February 3, 2017",1.250688
"February 4, 2017",1.248751
"February 5, 2017",1.2484
"February 6, 2017",1.245408
"February 7, 2017",1.249258
"February 8, 2017",1.253526
"February 9, 2017",1.251815
"February 10, 2017",1.249844
"February 11, 2017",1.249149
"February 12, 2017",1.249196
"February 13, 2017",1.249563
"February 14, 2017",1.246409
"February 15, 2017",1.247318
"February 16, 2017",1.247505
"February 17, 2017",1.242066
"February 18, 2017",1.241249
"February 19, 2017",1.240995
"February 20, 2017",1.246269
"February 21, 2017",1.246681
"February 22, 2017",1.246059
"February 23, 2017",1.254863
"February 24, 2017",1.249422
"February 25, 2017",1.246797
"February 26, 2017",1.246797
"February 27, 2017",1.247707
"February 28, 2017",1.242468
"March 1, 2017",1.232438
"March 2, 2017",1.226949
"March 3, 2017",1.224642
"March 4, 2017",1.229551
"March 5, 2017",1.229551
"March 6, 2017",1.22399
"March 7, 2017",1.220912
"March 8, 2017",1.215495
"March 9, 2017",1.21619
"March 10, 2017",1.216138
"March 11, 2017",1.216501
"March 12, 2017",1.216301
"March 13, 2017",1.223242
"March 14, 2017",1.216101
"March 15, 2017",1.222344
"March 16, 2017",1.236522
"March 17, 2017",1.238636
"March 18, 2017",1.239949
"March 19, 2017",1.239903
"March 20, 2017",1.23472
"March 21, 2017",1.248689
"March 22, 2017",1.247972
"March 23, 2017",1.252599
"March 24, 2017",1.249063
"March 25, 2017",1.247497
"March 26, 2017",1.247497
"March 27, 2017",1.25636
"March 28, 2017",1.248728
"March 29, 2017",1.240649
"March 30, 2017",1.248689
"March 31, 2017",1.254225
"April 2, 2017",1.254398
"April 3, 2017",1.247816
"April 4, 2017",1.243178
"April 5, 2017",1.246727
"April 6, 2017",1.24791
"April 7, 2017",1.238758
"April 8, 2017",1.237348
"April 9, 2017",1.237348
"April 10, 2017",1.242082
"April 11, 2017",1.248128
"April 12, 2017",1.249688
"April 13, 2017",1.25205
"April 14, 2017",1.252795
"April 15, 2017",1.252505
"April 16, 2017",1.252199
"April 17, 2017",1.258653
"April 18, 2017",1.276389
"April 19, 2017",1.278445
"April 20, 2017",1.282331
"April 21, 2017",1.279427
"April 22, 2017",1.281099
"April 23, 2017",1.281706
"April 24, 2017",1.278102
"April 25, 2017",1.283458
"April 26, 2017",1.282545
"April 27, 2017",1.289981
"April 28, 2017",1.295001
"April 29, 2017",1.294951
"April 30, 2017",1.295203
"May 1, 2017",1.291322
"May 2, 2017",1.292065
"May 4, 2017",1.291564
"May 5, 2017",1.296008
"May 6, 2017",1.298103
"May 7, 2017",1.298103
"May 8, 2017",1.293711
"May 9, 2017",1.293661
"May 10, 2017",1.293895
"May 11, 2017",1.287001
"May 12, 2017",1.287026
"May 13, 2017",1.288651
"May 14, 2017",1.288892
"May 15, 2017",1.291114
"May 16, 2017",1.291731
"May 17, 2017",1.293862
"May 18, 2017",1.30001
"May 20, 2017",1.303552
"May 21, 2017",1.303594
"May 22, 2017",1.301075
"May 23, 2017",1.297656
"May 24, 2017",1.293159
"May 25, 2017",1.295656
"May 26, 2017",1.279664
"May 27, 2017",1.280606
"May 28, 2017",1.280606
"May 29, 2017",1.284414
"May 30, 2017",1.284027
"May 31, 2017",1.288975
"June 1, 2017",1.28866
"June 2, 2017",1.288319
"June 3, 2017",1.2891
"June 4, 2017",1.2891
"June 5, 2017",1.292324
"June 6, 2017",1.288436
"June 7, 2017",1.292516
"June 8, 2017",1.293996
"June 9, 2017",1.273496
"June 10, 2017",1.274267
"June 11, 2017",1.274405
"June 12, 2017",1.265022
"June 13, 2017",1.274779
"June 14, 2017",1.279591
"June 15, 2017",1.27538
"June 16, 2017",1.278233
"June 17, 2017",1.278102
"June 18, 2017",1.278102
"June 19, 2017",1.273723
"June 20, 2017",1.262212
"June 21, 2017",1.26531
"June 22, 2017",1.266624
"June 23, 2017",1.271941
"June 24, 2017",1.271852
"June 25, 2017",1.271852
"June 26, 2017",1.271941
"June 27, 2017",1.27829
"June 28, 2017",1.293485
"June 29, 2017",1.298895
"June 30, 2017",1.300728
"July 1, 2017",1.302796
"July 2, 2017",1.302796
"July 3, 2017",1.294834
"July 4, 2017",1.292215
"July 5, 2017",1.292182
"July 6, 2017",1.296067
"July 7, 2017",1.288444
"July 8, 2017",1.289358
"July 9, 2017",1.289308
"July 10, 2017",1.287498
"July 11, 2017",1.284909
"July 12, 2017",1.289499
"July 13, 2017",1.291948
"July 14, 2017",1.30831
"July 15, 2017",1.309646
"July 16, 2017",1.309646
"July 17, 2017",1.305483
"July 18, 2017",1.304972
"July 19, 2017",1.303441
"July 20, 2017",1.297522
"July 21, 2017",1.298221
"July 22, 2017",1.299596
"July 23, 2017",1.299596
"July 24, 2017",1.302932
"July 25, 2017",1.303645
"July 26, 2017",1.304623
"July 27, 2017",1.30736
"July 28, 2017",1.312508
"July 29, 2017",1.313499
"July 30, 2017",1.313499
"July 31, 2017",1.319583
"August 1, 2017",1.321056
"August 2, 2017",1.323627
"August 3, 2017",1.313715
"August 4, 2017",1.303305
"August 5, 2017",1.303662
"August 6, 2017",1.304104
"August 7, 2017",1.302423
"August 8, 2017",1.296655
"August 9, 2017",1.2997
"August 10, 2017",1.29774
"August 11, 2017",1.300898
"August 12, 2017",1.301202
"August 13, 2017",1.301202
"August 14, 2017",1.297976
"August 15, 2017",1.286505
"August 16, 2017",1.285
"August 17, 2017",1.288245
"August 18, 2017",1.285835
"August 19, 2017",1.287507
"August 20, 2017",1.2873
"August 21, 2017",1.290972
"August 23, 2017",1.278625
"August 24, 2017",1.279509
"August 25, 2017",1.288494
"August 26, 2017",1.287913
"August 27, 2017",1.288693
"August 28, 2017",1.293092
"August 29, 2017",1.292992
"August 30, 2017",1.292674
"August 31, 2017",1.288867
"September 1, 2017",1.295832
"September 2, 2017",1.295102
"September 3, 2017",1.295001
"September 4, 2017",1.291814
"September 5, 2017",1.301744
"September 6, 2017",1.305935
"September 7, 2017",1.306942
"September 8, 2017",1.320193
"September 9, 2017",1.319801
"September 10, 2017",1.319897
"September 11, 2017",1.31781
"September 12, 2017",1.327272
"September 13, 2017",1.320603
"September 14, 2017",1.339289
"September 15, 2017",1.356953
"September 16, 2017",1.359351
"September 17, 2017",1.359499
"September 18, 2017",1.34829
"September 19, 2017",1.348236
"September 20, 2017",1.358982
"September 21, 2017",1.357128
"September 22, 2017",1.351817
"September 23, 2017",1.3495
"September 24, 2017",1.350193
"September 25, 2017",1.345415
"September 26, 2017",1.344574
"September 27, 2017",1.340483
"September 28, 2017",1.344222
"September 29, 2017",1.339235
"September 30, 2017",1.339639
"October 1, 2017",1.339701
"October 2, 2017",1.327237
"October 3, 2017",1.323977
"October 4, 2017",1.327845
"October 5, 2017",1.312741
"October 6, 2017",1.305219
"October 7, 2017",1.306694
"October 8, 2017",1.306694
"October 9, 2017",1.314985
"October 10, 2017",1.320829
"October 11, 2017",1.320655
"October 12, 2017",1.325363
"October 14, 2017",1.328648
"October 15, 2017",1.328701
"October 16, 2017",1.328595
"October 17, 2017",1.317931
"October 18, 2017",1.319279
"October 19, 2017",1.315798
"October 20, 2017",1.319122
"October 21, 2017",1.319148
"October 22, 2017",1.319601
"October 23, 2017",1.319409
"October 24, 2017",1.313232
"October 25, 2017",1.324968
"October 26, 2017",1.317133
"October 27, 2017",1.31114
"October 28, 2017",1.312853
"October 29, 2017",1.312999
"October 30, 2017",1.320829
"October 31, 2017",1.32714
"November 1, 2017",1.326638
"November 2, 2017",1.306319
"November 3, 2017",1.30719
"November 4, 2017",1.307651
"November 5, 2017",1.307899
"November 6, 2017",1.313801
"November 7, 2017",1.314769
"November 8, 2017",1.310642
"November 9, 2017",1.313017
"November 10, 2017",1.320455
"November 11, 2017",1.318948
"November 12, 2017",1.318948
"November 13, 2017",1.310599
"November 14, 2017",1.312508
"November 15, 2017",1.315764
"November 16, 2017",1.319966
"November 17, 2017",1.321729
"November 18, 2017",1.321257
"November 19, 2017",1.321397
"November 20, 2017",1.324486
"November 21, 2017",1.323101
"November 22, 2017",1.32886
"November 23, 2017",1.330141
"November 24, 2017",1.333787
"November 25, 2017",1.333805
"November 26, 2017",1.333805
"November 27, 2017",1.333449
"November 28, 2017",1.322935
"November 29, 2017",1.343418
"November 30, 2017",1.350238
"December 1, 2017",1.351452
"December 2, 2017",1.347246
"December 3, 2017",1.3473
"December 4, 2017",1.346584
"December 5, 2017",1.34499
"December 6, 2017",1.337703
"December 7, 2017",1.342769
"December 8, 2017",1.336952
"December 9, 2017",1.338607
"December 11, 2017",1.336264
"December 12, 2017",1.332214
"December 13, 2017",1.336264
"December 14, 2017",1.343905
"December 15, 2017",1.331372
"December 16, 2017",1.332152
"December 17, 2017",1.332205
"December 18, 2017",1.339585
"December 19, 2017",1.334864
"December 20, 2017",1.34015
"December 21, 2017",1.336889
"December 22, 2017",1.337551
"December 23, 2017",1.335898
"December 24, 2017",1.335898
"December 25, 2017",1.336997
"December 26, 2017",1.337122
"December 27, 2017",1.33971
"December 28, 2017",1.344872
"December 29, 2017",1.351863
"December 30, 2017",1.351351
"December 31, 2017",1.351507
"January 1, 2018",1.349701
"January 2, 2018",1.359148
"January 3, 2018",1.351717
"January 4, 2018",1.353748
"January 5, 2018",1.356493
"January 6, 2018",1.356944
"January 7, 2018",1.357101
"January 8, 2018",1.356751
"January 9, 2018",1.351808
"January 10, 2018",1.351196
"January 11, 2018",1.35438
"January 12, 2018",1.369488
"January 13, 2018",1.373296
"January 14, 2018",1.373296
"January 15, 2018",1.380491
"January 16, 2018",1.376927
"January 17, 2018",1.382743
"January 18, 2018",1.38941
"January 19, 2018",1.385128
"January 20, 2018",1.385953
"January 21, 2018",1.385953
"January 22, 2018",1.394282
"January 23, 2018",1.397771
"January 24, 2018",1.420485
"January 25, 2018",1.426523
"January 26, 2018",1.417565
"January 27, 2018",1.417043
"January 28, 2018",1.417043
"January 29, 2018",1.403647
"January 30, 2018",1.41213
"January 31, 2018",1.418752
"February 1, 2018",1.424471
"February 2, 2018",1.413438
"February 3, 2018",1.4123
"February 4, 2018",1.4123
"February 5, 2018",1.401061
"February 6, 2018",1.395118
"February 7, 2018",1.3878
"February 8, 2018",1.393136
"February 9, 2018",1.379377
"February 10, 2018",1.383002
"February 11, 2018",1.383002
"February 12, 2018",1.381311
"February 13, 2018",1.388754
"February 14, 2018",1.395673
"February 15, 2018",1.407192
"February 16, 2018",1.405333
"February 17, 2018",1.4028
"February 18, 2018",1.4028
"February 19, 2018",1.400364
"February 20, 2018",1.400099
"February 21, 2018",1.394204
"February 22, 2018",1.394311
"February 23, 2018",1.397819
"February 24, 2018",1.396755
"February 25, 2018",1.396755
"February 26, 2018",1.395761
"February 27, 2018",1.390241
"February 28, 2018",1.378626
"March 1, 2018",1.375393
"March 2, 2018",1.37761
"March 3, 2018",1.380701
"March 4, 2018",1.380701
"March 5, 2018",1.386194
"March 6, 2018",1.388185
"March 7, 2018",1.388725
"March 8, 2018",1.381645
"March 9, 2018",1.386741
"March 10, 2018",1.385301
"March 11, 2018",1.385301
"March 12, 2018",1.389169
"March 13, 2018",1.399042
"March 14, 2018",1.395673
"March 15, 2018",1.393991
"March 16, 2018",1.393311
"March 17, 2018",1.394301
"March 18, 2018",1.394301
"March 19, 2018",1.403716
"March 20, 2018",1.399188
"March 21, 2018",1.40644
"March 22, 2018",1.411034
"March 23, 2018",1.415118
"March 24, 2018",1.413657
"March 25, 2018",1.413707
"March 26, 2018",1.423457
"March 27, 2018",1.417183
"March 28, 2018",1.410129
"March 29, 2018",1.401552
"March 30, 2018",1.403597
"April 1, 2018",1.401601
"April 2, 2018",1.403509
"April 3, 2018",1.405877
"April 4, 2018",1.408054
"April 5, 2018",1.399521
"April 6, 2018",1.408996
"April 7, 2018",1.408709
"April 8, 2018",1.408709
"April 9, 2018",1.414227
"April 10, 2018",1.416561
"April 11, 2018",1.419658
"April 12, 2018",1.423022
"April 13, 2018",1.425466
"April 14, 2018",1.424197
"April 15, 2018",1.424197
"April 16, 2018",1.43324
"April 17, 2018",1.429204
"April 18, 2018",1.421565
"April 19, 2018",1.419255
"April 20, 2018",1.403814
"April 21, 2018",1.400452
"April 22, 2018",1.400796
"April 23, 2018",1.3947
"April 24, 2018",1.398113
"April 25, 2018",1.39436
"April 26, 2018",1.392816
"April 27, 2018",1.378388
"April 28, 2018",1.377999
"April 29, 2018",1.377999
"April 30, 2018",1.377515
"May 1, 2018",1.362222
"May 2, 2018",1.360331
"May 3, 2018",1.357912
"May 4, 2018",1.354114
"May 5, 2018",1.353546
"May 6, 2018",1.353546
"May 7, 2018",1.356272
"May 8, 2018",1.354995
"May 9, 2018",1.355859
"May 10, 2018",1.349673
"May 11, 2018",1.354564
"May 12, 2018",1.354601
"May 13, 2018",1.354252
"May 14, 2018",1.35841
"May 15, 2018",1.352219
"May 16, 2018",1.349938
"May 17, 2018",1.351835
"May 18, 2018",1.348436
"May 19, 2018",1.346847
"May 20, 2018",1.347101
"May 21, 2018",1.340662
"May 22, 2018",1.343003
"May 23, 2018",1.334045
"May 24, 2018",1.338778
"May 25, 2018",1.331735
"May 26, 2018",1.330805
"May 27, 2018",1.330805
"May 28, 2018",1.331203
"May 29, 2018",1.324354
"May 30, 2018",1.328577
"May 31, 2018",1.328586
"June 1, 2018",1.334632
"June 2, 2018",1.33465
"June 3, 2018",1.3349
"June 4, 2018",1.331017
"June 5, 2018",1.338303
"June 6, 2018",1.341499
"June 7, 2018",1.34095
"June 8, 2018",1.340599
"June 9, 2018",1.341148
"June 10, 2018",1.339504
"June 11, 2018",1.338151
"June 12, 2018",1.340563
"June 13, 2018",1.33816
"June 14, 2018",1.330035
"June 15, 2018",1.328092
"June 16, 2018",1.327898
"June 17, 2018",1.327898
"June 18, 2018",1.323977
"June 19, 2018",1.316907
"June 20, 2018",1.319366
"June 21, 2018",1.324661
"June 22, 2018",1.325776
"June 23, 2018",1.326797
"June 24, 2018",1.326797
"June 25, 2018",1.326682
"June 26, 2018",1.323627
"June 27, 2018",1.313974
"June 28, 2018",1.309132
"June 29, 2018",1.319383
"June 30, 2018",1.320899
"July 1, 2018",1.320899
"July 2, 2018",1.312534
"July 3, 2018",1.316136
"July 4, 2018",1.322506
"July 5, 2018",1.322139
"July 6, 2018",1.326612
"July 7, 2018",1.328542
"July 8, 2018",1.328798
"July 9, 2018",1.321851
"July 10, 2018",1.325609
"July 11, 2018",1.321877
"July 12, 2018",1.322104
"July 13, 2018",1.321825
"July 14, 2018",1.322996
"July 15, 2018",1.322996
"July 16, 2018",1.322909
"July 17, 2018",1.313361
"July 18, 2018",1.306506
"July 19, 2018",1.298693
"July 20, 2018",1.311613
"July 21, 2018",1.313948
"July 22, 2018",1.313301
"July 23, 2018",1.31053
"July 24, 2018",1.313474
"July 25, 2018",1.315097
"July 26, 2018",1.312629
"July 27, 2018",1.310985
"July 28, 2018",1.310599
"July 29, 2018",1.310599
"July 30, 2018",1.313543
"July 31, 2018",1.31268
"August 1, 2018",1.311647
"August 2, 2018",1.303365
"August 3, 2018",1.301914
"August 4, 2018",1.300103
"August 5, 2018",1.300103
"August 6, 2018",1.294197
